Número do cadastro;Número da portaria;Nome do usuário de água;Natureza da intervenção;Tipo da Fonte de Captação;Tipo de Intervenção;Classificação;Status;Observação;Data de início do cadastro;Data de saída do processo;Vazão média;Vazão máxima;Unidade de medida da vazão;Volume normal armazenado (m³);Finalidades de Uso;Bacia Hidrográfica;Corpo Hídrico;Sistema Aquífero;Município;Nome da Geometria;Latitude;Longitude;Latitude (ponto final);Longitude (ponto final)
2017/007.196;A-000.397/2017;CLAUDIO AMILDON ROSSO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;23/03/2017;27/03/2017;"1,16666666666667";"1,16666666666667";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Alegrete;Poço Requerido 1;"-29,6727777777778";"-55,6975";-;-
2017/007.044;A-000.389/2017;ASSOCIAÇÃO DE ABASTECIMENTO DE ÁGUA DE LINHA PORONGOS;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/03/2017;23/03/2017;72;72;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Estrela;Poço Requerido 1;"-29,5402777777778";"-51,9163888888889";-;-
2017/006.883;A-000.387/2017;MUNICÍPIO DE PAULO BENTO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/03/2017;21/03/2017;21;21;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Paulo Bento;Poço Requerido 1;"-27,7088888888889";"-52,3575";-;-
2017/006.787;A-000.385/2017;JAIME GALINA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/03/2017;20/03/2017;"2,5";"2,5";m³/dia;0;Dessedentação animal;Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Erval Grande;Poço Requerido 1;"-27,3662411212197";"-52,5927329063415";-;-
2017/006.559;A-000.384/2017;FABIO JUNIOR HAAG;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;17/03/2017;17/03/2017;"14,4";"14,4";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Passo Fundo;-;-;Ronda Alta;Poço Requerido 1;"-27,7427777777778";"-52,7702777777778";-;-
2017/006.335;A-000.382/2017;USINA TERMELÉTRICA PAMPA SUL S.A;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/03/2017;15/03/2017;672;672;m³/dia;0;Processo industrial;Bacia Hidrográfica da Lagoa Mirim e do Canal São Gonçalo;-;Palermo / Rio Bonito;Candiota;Poço Requerido 1;"-31,45";"-53,7733333333333";-;-
2017/006.321;A-000.381/2017;USINA TERMELÉTRICA PAMPA SUL S.A;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/03/2017;15/03/2017;544;544;m³/dia;0;Processo industrial;Bacia Hidrográfica da Lagoa Mirim e do Canal São Gonçalo;-;Palermo / Rio Bonito;Candiota;Poço Requerido 1;"-31,4469444444444";"-53,7808333333333";-;-
2017/006.238;A-000.553/2017;Município de Santa Rosa;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/03/2017;08/05/2017;10;10;m³/dia;0;"Consumo humano, Irrigação";Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Santa Rosa;Poço Requerido 1;"-27,8342";"-54,4819";-;-
2017/006.237;A-000.378/2017;Prefeitura Municipal de Passo do Sobrado;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/03/2017;14/03/2017;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Santa Maria;Passo do Sobrado;Poço Requerido 1;"-29,7202777777778";"-52,2705555555556";-;-
2017/006.219;A-000.377/2017;JOSÉ EVANDRO CLEMENT;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/03/2017;14/03/2017;6;6;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Sapiranga;Poço Requerido 1;"-29,5922222222222";"-50,9961111111111";-;-
2017/006.196;A-000.379/2017;USINA TERMELÉTRICA PAMPA SUL S.A;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/03/2017;15/03/2017;448;448;m³/dia;0;Processo industrial;Bacia Hidrográfica da Lagoa Mirim e do Canal São Gonçalo;-;Palermo / Rio Bonito;Candiota;Poço Requerido 1;"-31,4483333333333";"-53,7797222222222";-;-
2017/006.184;A-000.375/2017;claudenir cenci;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/03/2017;14/03/2017;45;45;m³/dia;0;Dessedentação animal;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Rondinha;Poço Requerido 1;"-27,7731396443978";"-52,9381585121155";-;-
2017/006.161;A-000.374/2017;PREFEITURA MUNICIPAL DE VISTA ALEGRE;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/03/2017;14/03/2017;"93,155";"93,155";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Vista Alegre;Poço comunitário Requerido;"-27,3016666666667";"-53,52";-;-
2017/006.080;A-000.373/2017;LUIZ SERGIO OLIVEIRA DA SILVA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/03/2017;14/03/2017;30;30;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Santa Cecília do Sul;Poço Requerido 1;"-28,21134502236";"-51,8720126152039";-;-
2017/005.928;A-000.380/2017;Nei César Ulsenheimer;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/03/2017;15/03/2017;60;60;m³/dia;0;Dessedentação animal;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Cruzeiro do Sul;Poço Requerido 1;"-29,4931423974358";"-52,0513153076899";-;-
2017/005.927;A-000.383/2017;Losango FBR Florestal Ltda;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/03/2017;16/03/2017;2;2;m³/dia;0;Consumo humano;Bacia Hidrográfica da Lagoa Mirim e do Canal São Gonçalo;-;Embasamento Cristalino III;Pinheiro Machado;Ponto 1;"-31,5563944444445";"-53,4281055555555";-;-
2017/005.842;A-000.371/2017;Prefeitura Municipal de Quinze de Novembro;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/03/2017;10/03/2017;40;40;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Quinze de Novembro;Poço (comunitário) Requerido;"-28,8013888888889";"-53,0752777777778";-;-
2017/005.835;A-000.370/2017;Prefeitura Municipal de Quinze de Novembro;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/03/2017;10/03/2017;60;60;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Quinze de Novembro;Poço (comunitário) Requerido;"-28,8372222222222";"-53,1047222222222";-;-
2017/005.821;A-000.372/2017;Alcedir Vitorino Bet;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;10/03/2017;10/03/2017;42;42;m³/dia;0;"Dessedentação animal, Manutenção e higienização dos animais";Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Viadutos;Poço Requerido 1;"-27,5048";"-52,0294";-;-
2017/005.749;A-000.369/2017;RAFAEL AUGUSTO BOER;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/03/2017;10/03/2017;60;60;m³/dia;0;Dessedentação animal;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Tenente Portela;Poço Requerido 1;"-27,3793129479784";"-53,8257765769958";-;-
2017/005.735;A-000.366/2017;Prefeitura Municipal de Dois Lajeados;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/03/2017;09/03/2017;90;90;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Dois Lajeados;Poço ( Comunitário) Requerido;"-28,9873982923738";"-51,8208360671997";-;-
2017/005.703;A-000.363/2017;NEURI BOCK;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/03/2017;09/03/2017;24;24;m³/dia;0;Dessedentação animal;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Tenente Portela;Poço Requerido 1;"-27,3795415959289";"-53,8313126564026";-;-
2017/005.701;A-000.364/2017;PREFEITURA MUNICIPAL DE TRAVESSEIRO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/03/2017;09/03/2017;20;20;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Travesseiro;Poço (Comunitário) Requerido;"-29,3325";"-52,0372222222222";-;-
2017/005.695;A-000.362/2017;Prefeitura Municipal de Quinze de Novembro;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;09/03/2017;09/03/2017;85;85;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Quinze de Novembro;Poço (comunitário) Requerido;"-28,7347222222222";"-53,1555555555556";-;-
2017/005.579;A-000.361/2017;Município de Arroio Grande;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;08/03/2017;08/03/2017;20;20;m³/dia;0;Consumo humano;Bacia Hidrográfica da Lagoa Mirim e do Canal São Gonçalo;-;Embasamento Cristalino II;Arroio Grande;Poço (Comunitário) Requerido;"-32,2086111111111";"-53,0361111111111";-;-
2017/005.541;A-000.360/2017;JOSE FELIPE RIBEIRO PEREIRA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;08/03/2017;08/03/2017;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Alegrete;Poço Requerido 1;"-29,7455555555556";"-55,9036111111111";-;-
2017/005.467;A-000.357/2017;Município de Vale Real;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/03/2017;07/03/2017;90;90;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Vale Real;Poço Requerido (Comunitário);"-29,3894444444444";"-51,2425";-;-
2017/005.432;A-000.354/2017;Sabino Zanella;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/03/2017;07/03/2017;31;31;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Chiapetta;Ponto 1;"-27,9791207760043";"-53,938351593053";-;-
2017/005.390;A-000.349/2017;PREFEITURA DE NOVA SANTA RITA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;06/03/2017;06/03/2017;"64,8";"64,8";m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio dos Sinos;-;Aquitardos permianos;Nova Santa Rita;Poço Requerido 1;"-29,8502777777778";"-51,2825";-;-
2017/005.388;A-000.348/2017;PREFEITURA DE NOVA SANTA RITA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;06/03/2017;06/03/2017;"64,8";"64,8";m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio dos Sinos;-;Aquitardos permianos;Nova Santa Rita;Poço Requerido 1;"-29,7977777777778";"-51,2541666666667";-;-
2017/005.387;A-000.411/2017;José Adalton Ferrari Moreira;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;06/03/2017;31/03/2017;2;2;m³/dia;0;Irrigação;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Santa Maria;Santa Maria;Poço Requerido 1;"-29,700504184167";"-53,7649655342102";-;-
2017/005.384;A-000.347/2017;PREFEITURA DE NOVA SANTA RITA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;06/03/2017;06/03/2017;"64,8";"64,8";m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio dos Sinos;-;Aquitardos permianos;Nova Santa Rita;Poço Requerido 1;"-29,8161111111111";"-51,2325";-;-
2017/005.341;A-000.344/2017;PREFEITURA DE NOVA SANTA RITA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;06/03/2017;06/03/2017;"64,8";"64,8";m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Caí;-;Aquitardos permianos;Nova Santa Rita;Poço Requerido 1;"-29,7769444444444";"-51,3144444444444";-;-
2017/005.186;A-000.351/2017;ARON FERREIRA DA SILVEIRA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/03/2017;07/03/2017;2;2;m³/dia;0;Dessedentação animal;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Tupanciretã;Ponto 1;"-29,0825590147426";"-53,8228433788504";-;-
2017/005.132;A-000.355/2017;IRICH WENGRAT;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/03/2017;07/03/2017;"1,5";"1,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Santa Bárbara do Sul;Poço Requerido 1;"-28,2662115631857";"-53,3370137214661";-;-
2017/005.118;A-000.342/2017;Prefeitura Municipal de Eldorado do Sul;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/03/2017;06/03/2017;100;100;m³/dia;0;Consumo humano;Bacia Hidrográfica do Lago Guaíba;-;Quaternário Costeiro II;Eldorado do Sul;Poço Requerido 1;"-30,1277777777778";"-51,4966666666667";-;-
2017/004.970;A-000.352/2017;Altair José Nokoski;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/03/2017;07/03/2017;"1,2";"1,2";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Áurea;Ponto 1;"-27,764255532342";"-52,0707733333977";-;-
2017/004.906;A-000.356/2017;JAINE ZANELLA TOZI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/03/2017;07/03/2017;30;30;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Constantina;Poço Requerido 1;"-27,6908333333333";"-53,0272222222222";-;-
2017/004.901;A-000.346/2017;MALEX EMPREENDIMENTOS LTDA - ME;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/03/2017;06/03/2017;50;50;m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral I;Ibirubá;Pto_Perfuração_Poço_Malex;"-28,6174755925784";"-53,0742061888205";-;-
2017/004.847;A-000.376/2017;ELISIO POZZER;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;27/02/2017;14/03/2017;"1,5";"1,5";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Tapejara;Poço Requerido 1;"-28,0029651076494";"-52,0489096641541";-;-
2017/004.605;A-000.613/2017;DALIR TERESINHA DUARTE;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/02/2017;23/05/2017;1;1;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Teutônia;Poço Requerido 1;"-29,4269444444444";"-51,7961111111111";-;-
2017/004.509;A-000.339/2017;Beatriz Oliveira Riopardense Borowski Mendes;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/02/2017;21/02/2017;"1,8";"1,8";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Santa Maria;São Francisco de Assis;Ponto 1;"-29,6152222222222";"-55,1766111111111";-;-
2017/004.386;A-000.337/2017;Ademar Antonio Dezordi;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/02/2017;20/02/2017;48;48;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Vila Maria;Poço Requerido 1;"-28,5861111111111";"-52,1683333333333";-;-
2017/004.361;A-000.335/2017;Associação de Pais e Mestres da Escola Municipal de Ensino Fundamental Presidente Vargas;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/02/2017;20/02/2017;1;1;m³/dia;0;Atividades comerciais;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Venâncio Aires;Poço Requerido 1;"-29,4626";"-52,3296";-;-
2017/004.345;A-000.333/2017;Associação de Pais e Mestres da Escola Municipal de Ensino Fundamental São Pedro;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/02/2017;20/02/2017;1;1;m³/dia;0;Atividades comerciais;Bacia Hidrográfica do Rio Taquari-Antas;-;Botucatu;Venâncio Aires;Poço Requerido 1;"-29,5661";"-52,314";-;-
2017/004.251;A-000.332/2017;Associação de Pais e Mestres da Escola Municipal de Ensino Fundamental Santa Catarina;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/02/2017;20/02/2017;1;1;m³/dia;0;Atividades comerciais;Bacia Hidrográfica do Rio Taquari-Antas;-;Botucatu;Venâncio Aires;Poço Requerido 1;"-29,5871";"-52,2665";-;-
2017/004.241;A-000.331/2017;Anselmo Dalberti;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;18/02/2017;18/02/2017;"1,5";"1,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral II;Planalto;Poço Requerido 1;"-27,3227777777778";"-53,1183333333333";-;-
2017/004.224;A-000.330/2017;Prefeitura Municipal de Augusto Pestana;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;17/02/2017;17/02/2017;"17,5";"17,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Augusto Pestana;Poço Requerido 1;"-28,5494444444444";"-54,0875";-;-
2017/004.154;A-000.336/2017;Francisco Carlos Vezaro;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;16/02/2017;20/02/2017;"20,16";"20,16";m³/dia;0;"Dessedentação animal, Manutenção e higienização dos animais";Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Paim Filho;Poço Requerido 1;"-27,7026";"-51,7271";-;-
2017/004.144;A-000.328/2017;RUBENS CARLOS DE LIMA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;16/02/2017;16/02/2017;"0,66";"0,66";m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;São Francisco de Assis;Poço Requerido 1;"-29,267038191909";"-55,0962424278259";-;-
2017/004.075;A-000.329/2017;MAURO KLAUS;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;16/02/2017;17/02/2017;2;2;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Paraí;Poço Requerido 1;"-28,6133333333333";"-51,7763888888889";-;-
2017/004.053;A-000.326/2017;Miguel Volpatto;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;16/02/2017;16/02/2017;"8,075";"8,075";m³/dia;0;Dessedentação animal;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Tapejara;Poço Requerido 1;"-28,1058333333333";"-52,0152777777778";-;-
2017/004.040;A-000.325/2017;Prefeitura Municipal de Rodeio Bonito;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/02/2017;16/02/2017;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Rodeio Bonito;Poço Requerido 1;"-27,4244444444444";"-53,1522222222222";-;-
2017/004.022;A-000.324/2017;Carlos Roberto Renz;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/02/2017;15/02/2017;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Botucatu / Guará I;Alegrete;Ponto 1;"-29,9719532252442";"-55,2772291984976";-;-
2017/003.979;A-000.323/2017;João Carlos Unamuzaga Miquelli;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/02/2017;15/02/2017;"0,72";"0,72";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Uruguaiana;Poço Requerido 1;"-29,72890557126";"-56,9609141349792";-;-
2017/003.944;A-000.327/2017;MIGUEL GOLIN;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;15/02/2017;16/02/2017;-;-;-;0;Consumo humano;Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral II;Rio dos Índios;Poço Requerido 1;"-27,2755555555556";"-52,8716666666667";-;-
2017/003.903;A-000.321/2017;MUNICÍPIO DE TRÊS PALMEIRAS;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/02/2017;15/02/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Três Palmeiras;Poço Requerido 1;"-27,6325";"-52,8527777777778";-;-
2017/003.902;A-000.320/2017;MUNICÍPIO DE TRÊS PALMEIRAS;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/02/2017;14/02/2017;63;63;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Três Palmeiras;Poço Requerido 1;"-27,5691666666667";"-52,935";-;-
2017/003.872;A-000.322/2017;LUIS CARLOS BAESSO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/02/2017;15/02/2017;4;4;m³/dia;0;"Consumo humano, Irrigação";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Serafina Corrêa;Poço Requerido 1;"-28,73150130698";"-51,9262146949768";-;-
2017/003.759;A-000.317/2017;RUBIFRUT AGROINDUSTRIAL LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;14/02/2017;14/02/2017;4;4;m³/dia;0;"Atividades comerciais, Consumo humano";Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Vacaria;Ponto 1;"-28,4814679417849";"-50,8993238069039";-;-
2017/003.745;A-000.316/2017;Prefeitura Municipal de São Valentim do Sul;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/02/2017;14/02/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;São Valentim do Sul;Poço Requerido 1;"-29,0288888888889";"-51,7513888888889";-;-
2017/003.744;A-000.315/2017;Prefeitura Municipal de São Valentim do Sul;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/02/2017;13/02/2017;90;90;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;São Valentim do Sul;Poço Requerido 1;"-29,0527777777778";"-51,7680555555556";-;-
2017/003.737;A-000.314/2017;Prefeitura Municipal de Santa Margarida do Sul;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/02/2017;13/02/2017;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Embasamento Cristalino II;Santa Margarida do Sul;Poço Requerido 1;"-30,3202777777778";"-54,0477777777778";-;-
2017/003.594;A-000.313/2017;OSILIO LUIS TESSARO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/02/2017;13/02/2017;2;2;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Casca;Poço Requerido 1;"-28,5539";"-51,9645";-;-
2017/003.590;A-000.318/2017;Prefeitura Municipal de São Valentim do Sul;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;13/02/2017;14/02/2017;90;90;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;São Valentim do Sul;Poço Requerido 1;"-29,0638888888889";"-51,765";-;-
2017/003.515;A-000.309/2017;Leoci Vili Hoppe;Água Subterrânea;Água subterrânea;Poço de pequeno diâmetro;Autorização Prévia;Concedida;-;10/02/2017;10/02/2017;"1,8";"1,8";m³/dia;0;Consumo humano;Bacia Hidrográfica do Baixo Jacuí;-;Santa Maria;Agudo;Poço Requerido 1;"-29,625";"-53,3036111111111";-;-
2017/003.514;A-000.308/2017;ROSALINA GOMES DE AZEVEDO;Água Subterrânea;Água subterrânea;Poço de pequeno diâmetro;Autorização Prévia;Concedida;-;10/02/2017;10/02/2017;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Machadinho;Poço Requerido 1;"-27,5722375664223";"-51,6499257087707";-;-
2017/003.242;A-000.303/2017;LUIS CARLOS MARCONATO FONTINELLI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;08/02/2017;08/02/2017;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Alegrete;Poço Requerido 1;"-29,7983333333333";"-56,1252777777778";-;-
2017/003.092;A-000.301/2017;Prefeitura Municipal de Boa Vista do Cadeado;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;07/02/2017;07/02/2017;10;10;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Boa Vista do Cadeado;Poço Requerido 1;"-28,6247222222222";"-53,8547222222222";-;-
2017/002.869;A-000.300/2017;Cooperativa dos Suinocultores de Encantado LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/02/2017;06/02/2017;30;30;m³/dia;0;"Consumo humano, Dessedentação animal, Manutenção e higienização dos animais";Bacia Hidrográfica do Rio Pardo;-;Santa Maria;Candelária;Poço Requerido 1;"-29,695";"-52,815";-;-
2017/002.714;A-000.296/2017;PREFEITURA MUNICIPAL DE NONOAI;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/02/2017;01/02/2017;90;90;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Nonoai;Poço Requerido 1;"-27,3358333333333";"-52,8311111111111";-;-
2017/002.710;A-000.294/2017;Teresinha Rossetto;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/02/2017;01/02/2017;"1,8";"1,8";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Guaporé;Poço Requerido 1;"-28,8058333333333";"-51,9119444444444";-;-
2017/002.679;A-000.293/2017;Arildro Frosi;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;01/02/2017;01/02/2017;12;12;m³/dia;0;"Dessedentação animal, Manutenção e higienização dos animais";Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;São Jorge;Poço Requerido 1;"-28,4780555555556";"-51,7266666666667";-;-
