Número do cadastro;Número da portaria;Nome do usuário de água;Natureza da intervenção;Tipo da Fonte de Captação;Tipo de Intervenção;Classificação;Status;Observação;Data de início do cadastro;Data de saída do processo;Vazão média;Vazão máxima;Unidade de medida da vazão;Volume normal armazenado (m³);Finalidades de Uso;Bacia Hidrográfica;Corpo Hídrico;Sistema Aquífero;Município;Nome da Geometria;Latitude;Longitude;Latitude (ponto final);Longitude (ponto final)
2017/028.406;-;Paulo Roberto Benites;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;06/09/2017;06/09/2017;-;-;-;"13166,02";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Barracão;-;Bento Gonçalves;Ponto 1;"-51,4766550064087";"-29,1405795517591";-;-
2018/019.382;-;COPREL Cooperativa de Geração de Energia e Desenvolvimento;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;05/09/2017;18/04/2019;-;-;-;3476917;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio Jacuí;-;Tio Hugo;Ponto 1;"-52,582197189331";"-28,5895713197703";-;-
2018/016.227;-;LINHA ONZE OESTE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;04/09/2017;20/02/2020;-;-;-;"1141579,48";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Sem denominação;-;Coronel Barros;Ponto 1;"-54,0045792129968";"-28,3509501011811";-;-
2018/024.313;-;"MUXFELDT, MARIA E CIA LTDA";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;04/09/2017;14/08/2018;-;-;-;45500;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Apuaê ou Ligeiro;-;Tapejara;Ponto 1;"-51,9210648536682";"-28,0555449150426";-;-
2017/027.906;-;CERTEL OLARIA GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;31/08/2017;28/09/2017;-;-;-;2914000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Forqueta;-;Pouso Novo;Ponto 1;"-52,1687";"-29,1791";-;-
2017/027.635;-;USINA HIDRELÉTRICA POERSCH LTDA.;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;30/08/2017;30/08/2017;"12,1441666666667";"15,72";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Sem denominação;-;Boa Vista do Buricá;Linha 1;"-54,1081166267395";"-27,6962202498077";"-54,1088891029358";"-27,694244320939"
2017/027.629;-;USINA HIDRELÉTRICA POERSCH LTDA.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;30/08/2017;30/08/2017;-;-;-;484920;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Rio Inhacora;-;Boa Vista do Buricá;Ponto 1;"-54,1085886955261";"-27,6963342446127";-;-
2017/026.926;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;24/08/2017;05/09/2017;-;-;-;6136;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio dos Cães;-;Monte Alegre dos Campos;Ponto 1;"-50,8486111111111";"-28,6741666666667";-;-
2017/026.651;-;Aecogeo Soluções Ambientais Ltda;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;22/08/2017;19/02/2020;-;-;-;70004;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Vieira;-;Ipê;Ponto 1;"-51,1834788322449";"-28,8182439423207";-;-
2017/026.564;-;PRIMOS GERADORA DE ENERGIA ELETRICA LTDA;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;21/08/2017;21/08/2017;"5,5";"5,5";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Barbosa;-;Condor;Linha 1;"-53,6373353004456";"-28,2265919193399";"-53,6372065544128";"-28,2279531435532"
2017/026.441;-;PRIMOS GERADORA DE ENERGIA ELETRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;21/08/2017;21/08/2017;-;-;-;126800;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Barbosa;-;Condor;Ponto 1;"-53,6375069618225";"-28,2265162952635";-;-
2017/025.508;-;VALE DO TURVO HIDRELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;14/08/2017;14/11/2017;-;-;-;5000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Sem denominação;-;André da Rocha;Ponto 1;"-51,4067673683166";"-28,5702760174544";-;-
2017/024.330;-;Conquista Geração de Energia Elétrica Ltda;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;08/08/2017;30/08/2017;"10,97";"10,97";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Sem denominação;-;Vacaria;Linha 1;"-50,8631587028503";"-28,3211934268322";"-50,8586955070496";"-28,3153753847561"
2017/021.940;-;CAM - CONSULTORIA AGROPECUARIA MAGRIN LTDA;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;21/07/2017;21/07/2017;"4,275";"5,9";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Lajeado dos Ivos;-;Lagoa Vermelha;Linha 1;"-51,5010523796082";"-28,1611192463367";"-51,4999794960022";"-28,1562383950245"
2017/021.400;-;Cambara SA Produtos Florestais;Água Superficial;Barragem de acumulação;Tubulação por gravidade;Cadastro;Concluído;-;18/07/2017;18/07/2017;"0,1";"0,1";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Arcada;-;Cambará do Sul;Linha 1;"-50,056049823761";"-28,9483351559261";"-50,0581097602844";"-28,9531418733919"
2017/019.037;-;NERI LORENZ;Água Superficial;Barragem de nível;Tubulação por gravidade;Cadastro;Concluído;-;27/06/2017;27/06/2017;"3,6";"3,6";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Lajeado Grande;-;Humaitá;Linha 1;"-53,9705407619476";"-27,5360923236364";"-53,9698970317841";"-27,5340373946376"
2017/019.010;-;NERI LORENZ;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;27/06/2017;27/06/2017;-;-;-;1365;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Lajeado Grande;-;Humaitá;Ponto 1;"-53,9702725410461";"-27,5361684313799";-;-
2017/013.899;-;Cambara SA Produtos Florestais;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Em andamento;-;11/05/2017;-;-;-;-;"3424728,8";"Abastecimento industrial, Aproveitamento hidrelétrico, Consumo humano";Bacia Hidrográfica do Rio Taquari-Antas;Arroio Arcada;-;Cambará do Sul;Ponto 1;"-50,055878162384";"-28,9467203492225";-;-
2017/007.886;-;ITASUL ENERGY GERAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Em análise;-;30/03/2017;30/04/2019;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;-;Machadinho;Linha 1;"-51,6128039360046";"-27,593006183421";"-51,6110444068909";"-27,5809486922963"
2017/011.290;-;ITASUL ENERGY GERAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em análise;-;30/03/2017;19/12/2019;-;-;-;"8828,78";Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Lajeado Tigre;-;Machadinho;Ponto 1;"-51,6129326820373";"-27,5935766943117";-;-
2017/008.816;-;Hidroelétrica Palmeiras S/A;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;28/03/2017;06/04/2017;"1,17557866666667";"2,067222";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Palmeira;-;Condor;Linha 1;"-53,5614448785782";"-28,2484747140349";"-53,561230301857";"-28,2497222476476"
2017/008.814;-;Hidroelétrica Palmeiras S/A;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;06/03/2017;06/04/2017;-;-;-;133750000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Palmeira;-;Condor;Ponto 1;"-53,5613888888889";"-28,2488888888889";-;-
2017/005.353;-;CONQUISTA GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando verificação de inconsistências das intervenções;-;06/03/2017;04/02/2020;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;-;-;Carazinho;Canal Adutor;"-53,1215486527799";"-28,2619100660907";"-53,122106552255";"-28,2626660535306"
2017/005.275;-;CONQUISTA GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;06/03/2017;18/03/2020;-;-;-;485000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Arroio da Ilha;-;Carazinho;Ponto 1;"-53,1211";"-28,2623";-;-
2018/002.777;-;BORTOLON AGROCOMERCIAL EIRELI;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;30/01/2017;01/02/2018;-;-;-;"20588,4";Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Socorro;-;Vacaria;Ponto 1;"-50,856";"-28,2995";-;-
2017/000.731;-;NVS GERAÇÃO LTDA;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;11/01/2017;11/01/2017;"17,04";"23,6";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Sem denominação;-;Ijuí;Linha 1;"-53,8794847275458";"-28,3713092231049";"-53,8988209216488";"-28,3620066054346"
2017/000.678;-;NVS GERAÇÃO LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;11/01/2017;11/01/2017;-;-;-;26759;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Rio Potiribu;-;Ijuí;Ponto 1;"-53,8791666666667";"-28,3711111111111";-;-
2016/021.635;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;31/10/2016;05/11/2016;"7,58166666666667";"11,33";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Sem denominação;-;Boa Vista do Cadeado;Linha 1;"-53,7960702333888";"-28,5569270628464";"-53,8139694166567";"-28,5501597789537"
2016/022.316;-;Primo Tedesco S.A.;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;28/10/2016;07/11/2016;"3,99";"3,99";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio da Glória;-;Santo Antônio do Planalto;Linha 1;"-52,6994204521179";"-28,4616740426909";"-52,6978754997253";"-28,4631077132358"
2016/020.980;-;Primo Tedesco S.A.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;26/10/2016;28/10/2016;-;-;-;3400;Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Rio da Glória;-;Santo Antônio do Planalto;Ponto 1;"-52,6995491981506";"-28,4617872279147";-;-
2016/018.918;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;11/10/2016;11/10/2016;"32,66";"32,66";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Rio Ijuizinho;-;Boa Vista do Cadeado;Linha 1;"-53,9654";"-28,79";"-53,9623";"-28,7798"
2016/016.389;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;14/09/2016;14/09/2016;"3,16083333333333";"5,19";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Arroio do Muniz;-;São Francisco de Paula;Linha 1;"-50,7639565330872";"-29,2327954833091";"-50,7696857867116";"-29,2333475837129"
2016/016.345;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;14/09/2016;14/09/2016;-;-;-;11413;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Caí;Arroio do Muniz;-;São Francisco de Paula;Ponto 1;"-50,7636833191645";"-29,2325831968826";-;-
2016/014.637;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;30/08/2016;02/09/2016;-;-;-;2719;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Conceição;-;Boa Vista do Cadeado;Ponto 1;"-53,7958333333333";"-28,5566666666667";-;-
2016/014.278;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Tubulação por gravidade;Cadastro;Desativado;-;26/08/2016;29/08/2016;"0,00904591666666667";"0,098611";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Contrato;-;São Francisco de Paula;Linha 1;"-50,7557948175516";"-29,0313306751399";"-50,7547288994656";"-29,0309924326955"
2016/014.241;-;"JCS Engenharia, Consultoria e Participações EIRELLI - EPP";Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;26/08/2016;05/11/2018;-;-;-;"16615,37";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Contrato;-;São Francisco de Paula;Ponto 1;"-50,7560014725459";"-29,0311344094338";-;-
2016/013.809;-;Hidroelétrica Sperotto Queda do Turvo Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando análise;-;23/08/2016;04/02/2020;-;-;-;210000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;Rio Turvo;-;Santo Augusto;Ponto 1;"-53,6951422691345";"-27,8708722237738";-;-
2016/013.306;-;Consórcio Forqueta;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;19/08/2016;19/08/2016;-;-;-;631900;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio Forqueta;-;Pouso Novo;Ponto 1;"-52,1866";"-29,1465";-;-
2016/013.375;-;Consórcio Forqueta;Água Superficial;Barragem de acumulação;Cadastro apenas da barragem;Cadastro;Concluído;-;18/08/2016;19/08/2016;-;-;-;29140;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio do Meio;-;Arroio do Meio;Ponto 1;"-51,8883";"-29,3956";-;-
2016/012.894;-;Cooperativa de Geração de Energia e Desenvolvimento Social LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;16/08/2016;29/08/2016;-;-;-;248100;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Sem denominação;-;Boa Vista do Cadeado;Ponto 1;"-53,9716666666667";"-28,7958333333333";-;-
2016/012.572;-;Jean Carlos Stahelin;Água Superficial;Barragem de nível;Tubulação por gravidade;Cadastro;Desativado;-;12/08/2016;12/08/2016;"1,60166666666667";"2,64";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Segredinho;-;Ipê;Linha 1;"-51,385822672341";"-28,6991033794767";"-51,386403492903";"-28,696361177682"
2016/011.951;-;Energias Complementares do Brasil Geração de Energia Elétrica S.A.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;08/08/2016;27/10/2016;-;-;-;13600000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Rio Ijuizinho;-;Eugênio de Castro;Ponto 1;"-54,2883";"-28,4431";-;-
2018/009.051;-;Jean Carlos Stahelin;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;05/08/2016;08/04/2018;-;-;-;"391,19";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Segredinho;-;Ipê;Ponto 1;"-51,3856";"-28,6991";-;-
2016/011.513;-;Altair Calderoli;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;02/08/2016;02/08/2016;"3,93";"3,93";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Nao Sabia;-;Vista Alegre do Prata;Linha 1;"-51,7364430427551";"-28,8088810174729";"-51,736958026886";"-28,8108739996905"
2016/012.141;-;HT GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;01/08/2016;09/08/2016;"0,25";"0,25";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Boa Vista;-;Teutônia;Linha 1;"-51,7070677091929";"-29,4542545771597";"-51,7121542771848";"-29,4526279644451"
2016/011.218;-;HT GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;28/07/2016;28/07/2016;-;-;-;15000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Boa Vista;-;Teutônia;Ponto 1;"-51,7068569168224";"-29,4541607489395";-;-
2016/010.296;-;João Carlos Jacobs;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;15/07/2016;15/07/2016;"0,000367";"0,000367";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Guacho;-;Campestre da Serra;Linha 1;"-51,0232329368591";"-28,8076400847568";"-51,0207009315491";"-28,8071888328318"
2016/010.291;-;João Carlos Jacobs;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;15/07/2016;15/07/2016;-;-;-;10040;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Guacho;-;Campestre da Serra;Ponto 1;"-51,0233";"-28,8072";-;-
2018/002.036;-;SERRA DOS CAVALINHOS II ENERGETICA SA;Água Superficial;Barragem de nível;Tubulação por gravidade;Cadastro;Desativado;-;15/07/2016;24/01/2018;"123,4";"123,4";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio das Antas;-;Monte Alegre dos Campos;Linha 1;"-50,7461285591125";"-28,7918074946852";"-50,7460856437683";"-28,791055292799"
2016/019.752;-;Conquista Geração de Energia Elétrica Ltda;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;12/07/2016;19/10/2016;"10,97";"10,97";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Socorro;-;Vacaria;Linha 2;"-50,8564209938049";"-28,2959166333263";"-50,8563780784607";"-28,2995441656091"
2018/002.035;-;SERRA DOS CAVALINHOS II ENERGETICA SA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Em andamento;-;11/07/2016;24/01/2018;-;-;-;7718000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Rio das Antas;-;Monte Alegre dos Campos;Ponto 1;"-50,7463431358337";"-28,7913937843194";-;-
2016/025.891;-;Conquista Geração de Energia Elétrica Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;08/07/2016;08/12/2016;-;-;-;880000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Rio Socorro;-;Vacaria;Ponto 1;"-50,8564";"-28,2967";-;-
2016/009.169;-;Conquista Geração de Energia Elétrica Ltda;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;04/07/2016;29/08/2017;-;-;-;1470000;Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Sem denominação;-;Vacaria;Ponto 1;"-50,8642";"-28,3217";-;-
2016/008.018;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;22/06/2016;14/10/2019;-;-;-;3543000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Gramado Xavier;Ponto 1;"-52,6818554804459";"-29,2587665674645";-;-
2016/008.016;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;22/06/2016;14/10/2019;-;-;-;7835000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Barros Cassal;Ponto 1;"-52,6704027402137";"-29,2217490373422";-;-
2016/007.976;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;21/06/2016;14/10/2019;-;-;-;7344000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Passa Sete;Ponto 1;"-52,7734939818986";"-29,442915605746";-;-
2016/007.970;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;21/06/2016;17/10/2019;-;-;-;6117500;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Passa Sete;Ponto 1;"-52,7575074230542";"-29,4051850331252";-;-
2016/007.963;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;21/06/2016;14/10/2019;-;-;-;3514000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Lagoão;Ponto 1;"-52,7459475784488";"-29,3675356309659";-;-
2016/007.969;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Adução para aproveitamento hidrelétrico;Cadastro;Aguardando análise;-;21/06/2016;17/10/2019;-;-;-;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;-;-;Lagoão;Adução;"-52,7325940132141";"-29,3287909502169";"-52,7392888069153";"-29,3345900475198"
2016/007.777;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando análise;-;20/06/2016;14/10/2019;-;-;-;1396000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Lagoão;Barramento;"-52,7326841549166";"-29,3289844444486";-;-
2016/007.736;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;20/06/2016;16/10/2019;-;-;-;1555000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Sinimbu;Ponto 1;"-52,7218787358187";"-29,3180164291718";-;-
2018/014.763;-;LAGOS GERAÇÃO E COMERCIALIZAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Canal de derivação por gravidade;Cadastro;Concluído;-;06/06/2016;24/05/2018;"0,001314";"0,001314";m³/s;0;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Cachoeira;-;Ajuricaba;Linha 2;"-53,7433791160583";"-28,228293446894";"-53,7453103065491";"-28,2291252949368"
2016/006.690;-;LAGOS GERAÇÃO E COMERCIALIZAÇÃO DE ENERGIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;31/05/2016;05/06/2016;-;-;-;5820;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Arroio Cachoeira;-;Ajuricaba;Ponto 1;"-53,7413888888889";"-28,2294444444444";-;-
2017/021.935;-;CAM - CONSULTORIA AGROPECUARIA MAGRIN LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;16/05/2016;21/07/2017;-;-;-;"24815,755";Aproveitamento hidrelétrico;Bacia Hidrográfica dos Rios Apuaê - Inhandava;Lajeado dos Ivos;-;Lagoa Vermelha;Centro do Barramento;"-51,5007948875427";"-28,1610057406943";-;-
2016/005.487;-;Marlon Roberto Bonamigo;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;12/05/2016;12/05/2016;-;-;-;"36916,38";Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Camaquã;Arroio Maria Santa;-;Encruzilhada do Sul;Ponto 1;"-52,5497317314148";"-30,7511302512143";-;-
2016/007.016;-;Rincão Energia S.A.;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;10/05/2016;06/06/2016;-;-;-;830000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Ijuí;Rio Ijuizinho;-;Entre-Ijuís;Ponto 1;"-54,2978";"-28,4212";-;-
2016/007.957;-;TRES FRONTEIRAS GERAÇÃO DE ENERGIA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Aguardando alterações de dados inconsistentes;-;04/05/2016;14/10/2019;-;-;-;5754000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Pardo;Rio Pardo;-;Gramado Xavier;Ponto 1;"-52,7066558699673";"-29,2907602964516";-;-
2018/007.695;-;Altair Calderoli;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;12/04/2016;23/03/2018;-;-;-;57050;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Não Sabia;-;Vista Alegre do Prata;Ponto 1;"-51,7366";"-28,8091";-;-
2016/002.641;-;HT GERAÇÃO DE ENERGIA ELÉTRICA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Desativado;-;18/03/2016;28/07/2016;-;-;-;15000;Aproveitamento hidrelétrico;Bacia Hidrográfica do Rio Taquari-Antas;Arroio Boa Vista;-;Teutônia;Ponto 1;"-51,7068569168224";"-29,4541607489395";-;-
2016/001.993;-;ENERBIO SERVICOS DE ENGENHARIA LTDA;Água Superficial;Barragem de nível;Cadastro apenas da barragem;Cadastro;Concluído;-;25/02/2016;07/06/2016;-;-;-;"652185,76";Aproveitamento hidrelétrico;Bacia Hidrográfica do Alto Jacuí;Arroio Jaquirana;-;Arroio do Tigre;Ponto 1;"-53,1017088890076";"-29,2559262184363";-;-
